ID,answer
TEST_09521,whitechen
TEST_09522,white
TEST_09523,whiteii
TEST_09524,yes
TEST_09525,yes
TEST_09526,white
TEST_09527,yes
TEST_09528,yes
TEST_09529,man
TEST_09530,2
TEST_09531,2
TEST_09532,yes
TEST_09533,2
TEST_09534,yes
TEST_09535,yes
TEST_09536,left
TEST_09537,yes
TEST_09538,yes
TEST_09539,whitenis
TEST_09540,yes
TEST_09541,white
TEST_09542,whiteph
TEST_09543,white
TEST_09544,no
TEST_09545,yes
TEST_09546,yes
TEST_09547,whiteccoli
TEST_09548,yes
TEST_09549,white
TEST_09550,yes
TEST_09551,2
TEST_09552,left
TEST_09553,yes
TEST_09554,left
TEST_09555,white
TEST_09556,2
TEST_09557,on
TEST_09558,2
TEST_09559,white
TEST_09560,yes
TEST_09561,white
TEST_09562,yes
TEST_09563,white
TEST_09564,2
TEST_09565,white:
TEST_09566,white
TEST_09567,white
TEST_09568,yes
TEST_09569,yes
TEST_09570,yes
TEST_09571,whiteing
TEST_09572,yes
TEST_09573,2
TEST_09574,yes
TEST_09575,white
TEST_09576,yes
TEST_09577,2
TEST_09578,yes
TEST_09579,2
TEST_09580,yes
TEST_09581,yes
TEST_09582,white
TEST_09583,on
TEST_09584,white
TEST_09585,yes
TEST_09586,white
TEST_09587,yes
TEST_09588,2
TEST_09589,yes
TEST_09590,2
TEST_09591,white
TEST_09592,to
TEST_09593,white
TEST_09594,white
TEST_09595,on
TEST_09596,whitenis
TEST_09597,white
TEST_09598,2
TEST_09599,white
TEST_09600,yes
TEST_09601,white
TEST_09602,yes
TEST_09603,yes
TEST_09604,white
TEST_09605,yes
TEST_09606,2
TEST_09607,yes
TEST_09608,white
TEST_09609,white
TEST_09610,white
TEST_09611,white
TEST_09612,white
TEST_09613,yes
TEST_09614,2
TEST_09615,yes
TEST_09616,2
TEST_09617,on
TEST_09618,white
TEST_09619,white
TEST_09620,white
TEST_09621,yes
TEST_09622,white
TEST_09623,white
TEST_09624,yes
TEST_09625,white
TEST_09626,white
TEST_09627,white
TEST_09628,white
TEST_09629,yes
TEST_09630,white
TEST_09631,white
TEST_09632,white
TEST_09633,yes
TEST_09634,yes
TEST_09635,no
TEST_09636,whiteisy
TEST_09637,yes
TEST_09638,whiteizza
TEST_09639,white
TEST_09640,white:
TEST_09641,white
TEST_09642,white
TEST_09643,yes
TEST_09644,white
TEST_09645,yes
TEST_09646,white
TEST_09647,yes
TEST_09648,yes
TEST_09649,yes
TEST_09650,white
TEST_09651,white
TEST_09652,no
TEST_09653,white
TEST_09654,white
TEST_09655,yes
TEST_09656,white
TEST_09657,white
TEST_09658,white
TEST_09659,yes
TEST_09660,2
TEST_09661,yes
TEST_09662,white
TEST_09663,yes
TEST_09664,white
TEST_09665,white y
TEST_09666,white
TEST_09667,on
TEST_09668,yes
TEST_09669,white
TEST_09670,white
TEST_09671,yes
TEST_09672,yes
TEST_09673,white:45
TEST_09674,white
TEST_09675,white
TEST_09676,white
TEST_09677,2
TEST_09678,yes
TEST_09679,white
TEST_09680,yes
TEST_09681,yes
TEST_09682,on
TEST_09683,yes
TEST_09684,yes
TEST_09685,2
TEST_09686,yes
TEST_09687,yes
TEST_09688,yes
TEST_09689,yes
TEST_09690,white
TEST_09691,whiteanas
TEST_09692,whiteelta
TEST_09693,yes
TEST_09694,2
TEST_09695,2
TEST_09696,yes
TEST_09697,yes
TEST_09698,white
TEST_09699,white
TEST_09700,2 feet
TEST_09701,2
TEST_09702,white
TEST_09703,white
TEST_09704,white
TEST_09705,yes
TEST_09706,2 feet
TEST_09707,white
TEST_09708,white
TEST_09709,yes
TEST_09710,yes
TEST_09711,yes
TEST_09712,white
TEST_09713,2
TEST_09714,yes
TEST_09715,yes
TEST_09716,yes
TEST_09717,white
TEST_09718,white
TEST_09719,yes
TEST_09720,white
TEST_09721,white
TEST_09722,white
TEST_09723,white
TEST_09724,yes
TEST_09725,whiteaid
TEST_09726,left
TEST_09727,yes
TEST_09728,white
TEST_09729,white
TEST_09730,yes
TEST_09731,yes
TEST_09732,yes
TEST_09733,yes
TEST_09734,yes
TEST_09735,yes
TEST_09736,yes
TEST_09737,white
TEST_09738,yes
TEST_09739,yes
TEST_09740,yes
TEST_09741,white
TEST_09742,yes
TEST_09743,yes
TEST_09744,white
TEST_09745,yes
TEST_09746,white
TEST_09747,white
TEST_09748,yes
TEST_09749,white
TEST_09750,yes
TEST_09751,yes
TEST_09752,yes
TEST_09753,white
TEST_09754,yes
TEST_09755,whiteanas
TEST_09756,yes
TEST_09757,white
TEST_09758,yes
TEST_09759,white
TEST_09760,2
TEST_09761,yes
TEST_09762,to
TEST_09763,2
TEST_09764,2
TEST_09765,yes
TEST_09766,yes
TEST_09767,2
TEST_09768,yes
TEST_09769,white
TEST_09770,yes
TEST_09771,yes
TEST_09772,yes
TEST_09773,to
TEST_09774,yes
TEST_09775,white
TEST_09776,white
TEST_09777,yes
TEST_09778,left
TEST_09779,on
TEST_09780,white
TEST_09781,yes
TEST_09782,yes
TEST_09783,yes
TEST_09784,white
TEST_09785,white
TEST_09786,white
TEST_09787,white
TEST_09788,whiteby
TEST_09789,white
TEST_09790,yes
TEST_09791,yes
TEST_09792,yes
TEST_09793,white:
TEST_09794,yes
TEST_09795,white
TEST_09796,yes
TEST_09797,yes
TEST_09798,yes
TEST_09799,yes
TEST_09800,white
TEST_09801,white
TEST_09802,white
TEST_09803,white
TEST_09804,yes
TEST_09805,on
TEST_09806,yes
TEST_09807,to
TEST_09808,2
TEST_09809,to
TEST_09810,on
TEST_09811,white
TEST_09812,white
TEST_09813,white
TEST_09814,white
TEST_09815,yes
TEST_09816,yes
TEST_09817,yes
TEST_09818,yes
TEST_09819,white
TEST_09820,yes
TEST_09821,whitenis
TEST_09822,white
TEST_09823,white
TEST_09824,white
TEST_09825,white
TEST_09826,white
TEST_09827,white
TEST_09828,yes
TEST_09829,white
TEST_09830,yes
TEST_09831,yes
TEST_09832,white
TEST_09833,yes
TEST_09834,white
TEST_09835,yes
TEST_09836,white
TEST_09837,man
TEST_09838,white
TEST_09839,man
TEST_09840,2
TEST_09841,yes
TEST_09842,white
TEST_09843,yes
TEST_09844,white
TEST_09845,yes
TEST_09846,yes
TEST_09847,yes
TEST_09848,yes
TEST_09849,white
TEST_09850,white:
TEST_09851,white
TEST_09852,white
TEST_09853,on
TEST_09854,white
TEST_09855,2
TEST_09856,white
TEST_09857,white
TEST_09858,white
TEST_09859,yes
TEST_09860,yes
TEST_09861,2
TEST_09862,2
TEST_09863,whiteike
TEST_09864,white
TEST_09865,white
TEST_09866,yes
TEST_09867,yes
TEST_09868,yes
TEST_09869,white
TEST_09870,2
TEST_09871,yes
TEST_09872,yes
TEST_09873,man
TEST_09874,white
TEST_09875,yes
TEST_09876,yes
TEST_09877,yes
TEST_09878,yes
TEST_09879,white
TEST_09880,white
TEST_09881,2
TEST_09882,white
TEST_09883,white
TEST_09884,white
TEST_09885,white
TEST_09886,whiteffee
TEST_09887,yes
TEST_09888,white
TEST_09889,yes
TEST_09890,white
TEST_09891,white
TEST_09892,white
TEST_09893,white
TEST_09894,white
TEST_09895,white
TEST_09896,yes
TEST_09897,yes
TEST_09898,white
TEST_09899,white
TEST_09900,white
TEST_09901,yes
TEST_09902,white
TEST_09903,whiteican
TEST_09904,white
TEST_09905,yes
TEST_09906,2
TEST_09907,yes
TEST_09908,white
TEST_09909,whiteii
TEST_09910,yes
TEST_09911,white
TEST_09912,2
TEST_09913,white:45
TEST_09914,yes
TEST_09915,yes
TEST_09916,2
TEST_09917,white
TEST_09918,white
TEST_09919,2
TEST_09920,white
TEST_09921,2
TEST_09922,whitenis
TEST_09923,white
TEST_09924,yes
TEST_09925,2
TEST_09926,white
TEST_09927,yes
TEST_09928,white
TEST_09929,white
TEST_09930,2
TEST_09931,yes
TEST_09932,yes
TEST_09933,yes
TEST_09934,white
TEST_09935,2
TEST_09936,left
TEST_09937,white
TEST_09938,yes
TEST_09939,yes
TEST_09940,white
TEST_09941,yes
TEST_09942,white
TEST_09943,yes
TEST_09944,white
TEST_09945,white
TEST_09946,yes
TEST_09947,white
TEST_09948,whiteccoli
TEST_09949,2
TEST_09950,white
TEST_09951,yes
TEST_09952,white
TEST_09953,white
TEST_09954,yes
TEST_09955,yes
TEST_09956,man
TEST_09957,white
TEST_09958,white
TEST_09959,yes
TEST_09960,yes
TEST_09961,whiteii
TEST_09962,white
TEST_09963,yes
TEST_09964,white
TEST_09965,2
TEST_09966,yes
TEST_09967,white
TEST_09968,yes
TEST_09969,white
TEST_09970,white
TEST_09971,yes
TEST_09972,white
TEST_09973,yes
TEST_09974,2
TEST_09975,white
TEST_09976,white
TEST_09977,white
TEST_09978,white
TEST_09979,2
TEST_09980,2
TEST_09981,yes
TEST_09982,white
TEST_09983,2
TEST_09984,to
TEST_09985,white
TEST_09986,white
TEST_09987,white
TEST_09988,white
TEST_09989,white
TEST_09990,white
TEST_09991,2
TEST_09992,yes
TEST_09993,white
TEST_09994,white
TEST_09995,yes
TEST_09996,2
TEST_09997,yes
TEST_09998,white
TEST_09999,yes
TEST_10000,no
TEST_10001,2
TEST_10002,white
TEST_10003,yes
TEST_10004,yes
TEST_10005,white
TEST_10006,white
TEST_10007,white
TEST_10008,yes
TEST_10009,2
TEST_10010,white
TEST_10011,yes
TEST_10012,2
TEST_10013,white
TEST_10014,white
TEST_10015,yes
TEST_10016,yes
TEST_10017,white
TEST_10018,white:45
TEST_10019,2
TEST_10020,2
TEST_10021,white
TEST_10022,white
TEST_10023,2
TEST_10024,yes
TEST_10025,white
TEST_10026,2
TEST_10027,white
TEST_10028,2
TEST_10029,2
TEST_10030,white
TEST_10031,white
TEST_10032,white
TEST_10033,yes
TEST_10034,white
TEST_10035,yes
TEST_10036,yes
TEST_10037,white
TEST_10038,white
TEST_10039,white
TEST_10040,yes
TEST_10041,yes
TEST_10042,white
TEST_10043,yes
TEST_10044,white
TEST_10045,yes
TEST_10046,whitechen
TEST_10047,white
TEST_10048,yes
TEST_10049,yes
TEST_10050,white
TEST_10051,white
TEST_10052,blue
TEST_10053,white
TEST_10054,on
TEST_10055,white
TEST_10056,2
TEST_10057,yes
TEST_10058,yes
TEST_10059,white
TEST_10060,yes
TEST_10061,white:45
TEST_10062,2
TEST_10063,white
TEST_10064,white
TEST_10065,2
TEST_10066,yes
TEST_10067,on
TEST_10068,2
TEST_10069,white
TEST_10070,yes
TEST_10071,man
TEST_10072,yes
TEST_10073,yes
TEST_10074,yes
TEST_10075,yes
TEST_10076,2
TEST_10077,white
TEST_10078,white
TEST_10079,white
TEST_10080,whiteph
TEST_10081,yes
TEST_10082,white
TEST_10083,yes
TEST_10084,2
TEST_10085,white
TEST_10086,white
TEST_10087,on
TEST_10088,white
TEST_10089,yes
TEST_10090,2
TEST_10091,2
TEST_10092,2
TEST_10093,white
TEST_10094,yes
TEST_10095,white
TEST_10096,2
TEST_10097,yes
TEST_10098,yes
TEST_10099,2
TEST_10100,yes
TEST_10101,yes
TEST_10102,white
TEST_10103,whiteii
TEST_10104,yes
TEST_10105,white
TEST_10106,2
TEST_10107,yes
TEST_10108,white
TEST_10109,2
TEST_10110,yes
TEST_10111,2
TEST_10112,yes
TEST_10113,yes
TEST_10114,2
TEST_10115,2
TEST_10116,white
TEST_10117,2
TEST_10118,2
TEST_10119,yes
TEST_10120,2
TEST_10121,white
TEST_10122,2
TEST_10123,yes
TEST_10124,white
TEST_10125,whitechen
TEST_10126,yes
TEST_10127,man
TEST_10128,yes
TEST_10129,white
TEST_10130,yes
TEST_10131,2
TEST_10132,on
TEST_10133,white
TEST_10134,2
TEST_10135,to
TEST_10136,on
TEST_10137,white
TEST_10138,white
TEST_10139,yes
TEST_10140,white
TEST_10141,yes
TEST_10142,yes
TEST_10143,yes
TEST_10144,white
TEST_10145,white
TEST_10146,white
TEST_10147,whitenis
TEST_10148,2
TEST_10149,white
TEST_10150,yes
TEST_10151,white
TEST_10152,white
TEST_10153,white
TEST_10154,white
TEST_10155,white
TEST_10156,yes
TEST_10157,white
TEST_10158,yes
TEST_10159,2
TEST_10160,yes
TEST_10161,yes
TEST_10162,white
TEST_10163,white
TEST_10164,yes
TEST_10165,yes
TEST_10166,yes
TEST_10167,white
TEST_10168,white:45
TEST_10169,2
TEST_10170,yes
TEST_10171,white
TEST_10172,yes
TEST_10173,2
TEST_10174,yes
TEST_10175,2
TEST_10176,white
TEST_10177,yes
TEST_10178,left
TEST_10179,white
TEST_10180,white
TEST_10181,yes
TEST_10182,yes
TEST_10183,white
TEST_10184,yes
TEST_10185,white
TEST_10186,yes
TEST_10187,yes
TEST_10188,yes
TEST_10189,no
TEST_10190,white
TEST_10191,yes
TEST_10192,white
TEST_10193,yes
TEST_10194,yes
TEST_10195,yes
TEST_10196,man
TEST_10197,white
TEST_10198,yes
TEST_10199,white
TEST_10200,no
TEST_10201,yes
TEST_10202,white
TEST_10203,white
TEST_10204,on
TEST_10205,white
TEST_10206,yes
TEST_10207,yes
TEST_10208,white
TEST_10209,yes
TEST_10210,yes
TEST_10211,white
TEST_10212,white
TEST_10213,yes
TEST_10214,white
TEST_10215,white
TEST_10216,yes
TEST_10217,white
TEST_10218,white
TEST_10219,yes
TEST_10220,white
TEST_10221,yes
TEST_10222,2
TEST_10223,2
TEST_10224,yes
TEST_10225,white
TEST_10226,yes
TEST_10227,white
TEST_10228,white
TEST_10229,yes
TEST_10230,white
TEST_10231,whiteike
TEST_10232,yes
TEST_10233,yes
TEST_10234,white
TEST_10235,white
TEST_10236,white
TEST_10237,yes
TEST_10238,yes
TEST_10239,white
TEST_10240,white
TEST_10241,to
TEST_10242,white
TEST_10243,2
TEST_10244,white
TEST_10245,white
TEST_10246,white
TEST_10247,yes
TEST_10248,white
TEST_10249,white
TEST_10250,yes
TEST_10251,2
TEST_10252,white
TEST_10253,yes
TEST_10254,white
TEST_10255,white
TEST_10256,white
TEST_10257,white
TEST_10258,yes
TEST_10259,white
TEST_10260,2
TEST_10261,white
TEST_10262,yes
TEST_10263,yes
TEST_10264,white y
TEST_10265,yes
TEST_10266,yes
TEST_10267,yes
TEST_10268,yes
TEST_10269,yes
TEST_10270,white
TEST_10271,yes
TEST_10272,yes
TEST_10273,yes
TEST_10274,2
TEST_10275,yes
TEST_10276,yes
TEST_10277,white
TEST_10278,white
TEST_10279,2
TEST_10280,yes
TEST_10281,white
TEST_10282,2
TEST_10283,white
TEST_10284,yes
TEST_10285,left
TEST_10286,yes
TEST_10287,white
TEST_10288,white
TEST_10289,yes
TEST_10290,yes
TEST_10291,white
TEST_10292,white
TEST_10293,white
TEST_10294,yes
TEST_10295,yes
TEST_10296,yes
TEST_10297,yes
TEST_10298,2
TEST_10299,no
TEST_10300,2
TEST_10301,yes
TEST_10302,on
TEST_10303,yes
TEST_10304,white
TEST_10305,2
TEST_10306,yes
TEST_10307,2
TEST_10308,to
TEST_10309,white
TEST_10310,white
TEST_10311,yes
TEST_10312,white
TEST_10313,yes
TEST_10314,yes
TEST_10315,yes
TEST_10316,white
TEST_10317,yes
TEST_10318,to
TEST_10319,yes
TEST_10320,white
TEST_10321,yes
TEST_10322,white
TEST_10323,yes
TEST_10324,whiteike
TEST_10325,yes
TEST_10326,on
TEST_10327,yes
TEST_10328,yes
TEST_10329,white
TEST_10330,white
TEST_10331,yes
TEST_10332,2
TEST_10333,yes
TEST_10334,white
TEST_10335,on
TEST_10336,white
TEST_10337,white
TEST_10338,2
TEST_10339,white
TEST_10340,on
TEST_10341,yes
TEST_10342,2
TEST_10343,white
TEST_10344,white
TEST_10345,yes
TEST_10346,2
TEST_10347,white
TEST_10348,white
TEST_10349,white
TEST_10350,2
TEST_10351,white
TEST_10352,2
TEST_10353,white
TEST_10354,yes
TEST_10355,white
TEST_10356,yes
TEST_10357,yes
TEST_10358,white
TEST_10359,2 feet
TEST_10360,2
TEST_10361,white
TEST_10362,2
TEST_10363,white
TEST_10364,yes
TEST_10365,2
TEST_10366,yes
TEST_10367,2
TEST_10368,white
TEST_10369,white
TEST_10370,yes
TEST_10371,white
TEST_10372,white
TEST_10373,white
TEST_10374,white
TEST_10375,white
TEST_10376,white
TEST_10377,white
TEST_10378,yes
TEST_10379,white
TEST_10380,yes
TEST_10381,white
TEST_10382,white
TEST_10383,white
TEST_10384,2
TEST_10385,yes
TEST_10386,white
TEST_10387,yes
TEST_10388,white
TEST_10389,white
TEST_10390,white
TEST_10391,to
TEST_10392,white
TEST_10393,yes
TEST_10394,whiteby
TEST_10395,yes
TEST_10396,yes
TEST_10397,yes
TEST_10398,yes
TEST_10399,yes
TEST_10400,yes
TEST_10401,white
TEST_10402,white
TEST_10403,yes
TEST_10404,yes
TEST_10405,yes
TEST_10406,whitenis
TEST_10407,2
TEST_10408,2
TEST_10409,yes
TEST_10410,white
TEST_10411,white
TEST_10412,yes
TEST_10413,yes
TEST_10414,yes
TEST_10415,2
TEST_10416,white
TEST_10417,yes
TEST_10418,yes
TEST_10419,white
TEST_10420,yes
TEST_10421,white
TEST_10422,white
TEST_10423,whiteanas
TEST_10424,white
TEST_10425,man
TEST_10426,yes
TEST_10427,white
TEST_10428,2
TEST_10429,yes
TEST_10430,yes
TEST_10431,white
TEST_10432,white
TEST_10433,yes
TEST_10434,yes
TEST_10435,white
TEST_10436,yes
TEST_10437,yes
TEST_10438,whiteing
TEST_10439,white
TEST_10440,yes
TEST_10441,2
TEST_10442,yes
TEST_10443,to
TEST_10444,to
TEST_10445,2
TEST_10446,white
TEST_10447,white
TEST_10448,white
TEST_10449,white
TEST_10450,white
TEST_10451,white
TEST_10452,yes
TEST_10453,yes
TEST_10454,2
TEST_10455,2
TEST_10456,yes
TEST_10457,white
TEST_10458,white
TEST_10459,2
TEST_10460,yes
TEST_10461,yes
TEST_10462,on
TEST_10463,yes
TEST_10464,white
TEST_10465,yes
TEST_10466,white
TEST_10467,white
TEST_10468,no
TEST_10469,2
TEST_10470,yes
TEST_10471,yes
TEST_10472,white trick
TEST_10473,white
TEST_10474,on
TEST_10475,white
TEST_10476,2
TEST_10477,white
TEST_10478,2
TEST_10479,2
TEST_10480,yes
TEST_10481,on
TEST_10482,white
TEST_10483,yes
TEST_10484,yes
TEST_10485,yes
TEST_10486,yes
TEST_10487,yes
TEST_10488,white
TEST_10489,white
TEST_10490,white
TEST_10491,white
TEST_10492,white
TEST_10493,white
TEST_10494,white
TEST_10495,yes
TEST_10496,yes
TEST_10497,yes
TEST_10498,yes
TEST_10499,yes
TEST_10500,yes
TEST_10501,2
TEST_10502,whiteing
TEST_10503,yes
TEST_10504,yes
TEST_10505,on
TEST_10506,white
TEST_10507,on
TEST_10508,white
TEST_10509,yes
TEST_10510,yes
TEST_10511,white
TEST_10512,yes
TEST_10513,yes
TEST_10514,yes
TEST_10515,yes
TEST_10516,white
TEST_10517,white
TEST_10518,white
TEST_10519,yes
TEST_10520,white
TEST_10521,yes
TEST_10522,white
TEST_10523,white
TEST_10524,white
TEST_10525,white
TEST_10526,white
TEST_10527,whiteike
TEST_10528,2
TEST_10529,white
TEST_10530,white
TEST_10531,2
TEST_10532,2
TEST_10533,on
TEST_10534,whiteroc
TEST_10535,yes
TEST_10536,2
TEST_10537,yes
TEST_10538,white
TEST_10539,whitenis
TEST_10540,2
TEST_10541,yes
TEST_10542,yes
TEST_10543,white
TEST_10544,2
TEST_10545,white
TEST_10546,to
TEST_10547,white
TEST_10548,yes
TEST_10549,yes
TEST_10550,white
TEST_10551,white
TEST_10552,white
TEST_10553,white
TEST_10554,white
TEST_10555,white
TEST_10556,white
TEST_10557,yes
TEST_10558,white
TEST_10559,white
TEST_10560,yes
TEST_10561,yes
TEST_10562,2
TEST_10563,yes
TEST_10564,yes
TEST_10565,yes
TEST_10566,yes
TEST_10567,yes
TEST_10568,yes
TEST_10569,yes
TEST_10570,white
TEST_10571,white
TEST_10572,yes
TEST_10573,white
TEST_10574,left
TEST_10575,yes
TEST_10576,yes
TEST_10577,white
TEST_10578,yes
TEST_10579,yes
TEST_10580,yes
TEST_10581,yes
TEST_10582,yes
TEST_10583,yes
TEST_10584,yes
TEST_10585,yes
TEST_10586,white
TEST_10587,white
TEST_10588,white
TEST_10589,yes
TEST_10590,white
TEST_10591,white
TEST_10592,white
TEST_10593,white
TEST_10594,yes
TEST_10595,yes
TEST_10596,2
TEST_10597,yes
TEST_10598,10
TEST_10599,yes
TEST_10600,on
TEST_10601,2
TEST_10602,yes
TEST_10603,white
TEST_10604,yes
TEST_10605,white
TEST_10606,yes
TEST_10607,white
TEST_10608,white
TEST_10609,white
TEST_10610,yes
TEST_10611,2
TEST_10612,yes
TEST_10613,yes
TEST_10614,yes
TEST_10615,white
TEST_10616,white
TEST_10617,whiteby
TEST_10618,man
TEST_10619,yes
TEST_10620,2
TEST_10621,white
TEST_10622,white
TEST_10623,2
TEST_10624,yes
TEST_10625,yes
TEST_10626,white
TEST_10627,yes
TEST_10628,yes
TEST_10629,yes
TEST_10630,white
TEST_10631,yes
TEST_10632,white
TEST_10633,yes
TEST_10634,yes
TEST_10635,yes
TEST_10636,yes
TEST_10637,white
TEST_10638,yes
TEST_10639,white
TEST_10640,2
TEST_10641,yes
TEST_10642,yes
TEST_10643,yes
TEST_10644,white
TEST_10645,white
TEST_10646,yes
TEST_10647,white
TEST_10648,white
TEST_10649,white
TEST_10650,yes
TEST_10651,yes
TEST_10652,yes
TEST_10653,man
TEST_10654,yes
TEST_10655,white
TEST_10656,whiteican
TEST_10657,white
TEST_10658,yes
TEST_10659,yes
TEST_10660,yes
TEST_10661,2 inches
TEST_10662,yes
TEST_10663,yes
TEST_10664,white
TEST_10665,yes
TEST_10666,white
TEST_10667,yes
TEST_10668,yes
TEST_10669,white
TEST_10670,yes
TEST_10671,2
TEST_10672,yes
TEST_10673,yes
TEST_10674,yes
TEST_10675,yes
TEST_10676,whitechen
TEST_10677,white
TEST_10678,whitenis
TEST_10679,white
TEST_10680,yes
TEST_10681,2
TEST_10682,yes
TEST_10683,yes
TEST_10684,white
TEST_10685,white
TEST_10686,whitenis
TEST_10687,2
TEST_10688,on
TEST_10689,whiteaid
TEST_10690,white
TEST_10691,whiteizza
TEST_10692,yes
TEST_10693,white
TEST_10694,white
TEST_10695,white
TEST_10696,2
TEST_10697,yes
TEST_10698,yes
TEST_10699,white
TEST_10700,white
TEST_10701,yes
TEST_10702,yes
TEST_10703,white
TEST_10704,yes
TEST_10705,yes
TEST_10706,white
TEST_10707,2
TEST_10708,yes
TEST_10709,white
TEST_10710,white
TEST_10711,on
TEST_10712,to
TEST_10713,on
TEST_10714,white
TEST_10715,white
TEST_10716,white
TEST_10717,yes
TEST_10718,white
TEST_10719,yes
TEST_10720,yes
TEST_10721,white
TEST_10722,to
TEST_10723,yes
TEST_10724,yes
TEST_10725,yes
TEST_10726,white
TEST_10727,white
TEST_10728,yes
TEST_10729,white so
TEST_10730,yes
TEST_10731,white
TEST_10732,white
TEST_10733,white
TEST_10734,white
TEST_10735,white
TEST_10736,2
TEST_10737,on
TEST_10738,white
TEST_10739,yes
TEST_10740,white
TEST_10741,yes
TEST_10742,2
TEST_10743,yes
TEST_10744,yes
TEST_10745,white
TEST_10746,2
TEST_10747,whitenis
TEST_10748,white
TEST_10749,white
TEST_10750,2
TEST_10751,white
TEST_10752,white
TEST_10753,yes
TEST_10754,2
TEST_10755,white
TEST_10756,whiteii
TEST_10757,white
TEST_10758,white
TEST_10759,white
TEST_10760,right
TEST_10761,white
TEST_10762,white
TEST_10763,left
TEST_10764,white
TEST_10765,2
TEST_10766,2
TEST_10767,white
TEST_10768,yes
TEST_10769,whiteby
TEST_10770,yes
TEST_10771,yes
TEST_10772,white
TEST_10773,yes
TEST_10774,white
TEST_10775,yes
TEST_10776,man
TEST_10777,to
TEST_10778,whiteelta
TEST_10779,yes
TEST_10780,to
TEST_10781,2
TEST_10782,yes
TEST_10783,yes
TEST_10784,yes
TEST_10785,2
TEST_10786,no
TEST_10787,whitechen
TEST_10788,white
TEST_10789,whitenis
TEST_10790,2
TEST_10791,yes
TEST_10792,yes
TEST_10793,white
TEST_10794,yes
TEST_10795,white
TEST_10796,white
TEST_10797,right
TEST_10798,yes
TEST_10799,yes
TEST_10800,2
TEST_10801,yes
TEST_10802,yes
TEST_10803,on
TEST_10804,white
TEST_10805,2
TEST_10806,yes
TEST_10807,white
TEST_10808,yes
TEST_10809,yes
TEST_10810,white
TEST_10811,white
TEST_10812,2
TEST_10813,yes
TEST_10814,yes
TEST_10815,white
TEST_10816,yes
TEST_10817,white
TEST_10818,yes
TEST_10819,yes
TEST_10820,yes
TEST_10821,white
TEST_10822,2
TEST_10823,2
TEST_10824,2
TEST_10825,yes
TEST_10826,whiteii
TEST_10827,white
TEST_10828,yes
TEST_10829,yes
TEST_10830,white
TEST_10831,white
TEST_10832,white
TEST_10833,yes
TEST_10834,2
TEST_10835,left
TEST_10836,2
TEST_10837,yes
TEST_10838,white
TEST_10839,yes
TEST_10840,yes
TEST_10841,on
TEST_10842,white
TEST_10843,2
TEST_10844,2
TEST_10845,white
TEST_10846,yes
TEST_10847,white
TEST_10848,white
TEST_10849,man
TEST_10850,left
TEST_10851,white
TEST_10852,white
TEST_10853,yes
TEST_10854,white
TEST_10855,yes
TEST_10856,white
TEST_10857,yes
TEST_10858,2
TEST_10859,white
TEST_10860,"whiteese,"
TEST_10861,yes
TEST_10862,white
TEST_10863,white
TEST_10864,yes
TEST_10865,white
TEST_10866,white
TEST_10867,white
TEST_10868,2
TEST_10869,yes
TEST_10870,white
TEST_10871,yes
TEST_10872,yes
TEST_10873,white
TEST_10874,white
TEST_10875,yes
TEST_10876,white
TEST_10877,white
TEST_10878,yes
TEST_10879,yes
TEST_10880,yes
TEST_10881,white
TEST_10882,yes
TEST_10883,white
TEST_10884,yes
TEST_10885,white
TEST_10886,white
TEST_10887,yes
TEST_10888,white
TEST_10889,yes
TEST_10890,white
TEST_10891,white
TEST_10892,white
TEST_10893,white
TEST_10894,yes
TEST_10895,white
TEST_10896,yes
TEST_10897,yes
TEST_10898,yes
TEST_10899,whitenis
TEST_10900,yes
TEST_10901,yes
TEST_10902,white
TEST_10903,white
TEST_10904,yes
TEST_10905,whiteday
TEST_10906,whitenis
TEST_10907,yes
TEST_10908,white
TEST_10909,white
TEST_10910,2
TEST_10911,white
TEST_10912,white
TEST_10913,yes
TEST_10914,2
TEST_10915,yes
TEST_10916,yes
TEST_10917,yes
